PID,barcode,proname,uom,Category,Packing,Packingqty,Type,Comp Name,Pur Price,Sale Price
829,,Eggs,,,,,,Tariq Super Stot,23.90,25.00
1132,,Ejaz Shuttle cocks,,,,,,Tariq Super Stot,70.00,100.00
875,,Elaichi 10 g,,,,,,Tariq Super Stot,36.00,60.00
863,,Elaichi Large 50 g,,,,,,Tariq Super Stot,140.00,170.00
1265,,Elaichi Supari 5,,,,,,Tariq Super Stot,4.00,5.00
1938,,Electronic Lightr,,,,,,Tariq Super Stot,380.00,430.00
880,,Elfy 20 g,,,,,,Tariq Super Stot,114.00,140.00
1582,,Emergency Light Rs 40,,,,,,Tariq Super Stot,20.00,40.00
972,,Energile,,,,,,Tariq Super Stot,163.00,180.00
1634,,English Fluoride Tooth Paste135 G,,,,,,Tariq Super Stot,77.66,100.00
921,,Eraser,,,,,,Tariq Super Stot,5.00,10.00
1572,,Eraser  3 in 1 Rs 40,,,,,,Tariq Super Stot,23.00,40.00
2096,,Eraser 3 D,,,,,,Tariq Super Stot,20.00,30.00
1920,,Eraser RS 20/-,,,,,,Tariq Super Stot,4.20,20.00
89708,,Eu Cream Jar 100 G,,,,,,Tariq Super Stot,222.00,250.00
89709,,Eu Cream Jar 60 G,,,,,,Tariq Super Stot,110.00,140.00
89710,,EU Cream Tube 30 G,,,,,,Tariq Super Stot,110.00,140.00
89656,,Eurus cone Mehndi,,,,,,Tariq Super Stot,65.00,90.00
1805,,Every Day 1 kg,,,,,,Tariq Super Stot,"1,450.00","1,520.00"
825,,Every Day 230 G,,,,,,Tariq Super Stot,398.15,440.00
826,,Every Day Sasha,,,,,,Tariq Super Stot,32.39,40.00
1751,,Ezigrip Kombat Brush,,,,,,Tariq Super Stot,75.00,90.00
818,,EziGrip Kontrol Rs 200,,,,,,Tariq Super Stot,170.00,200.00
812,,Ezigrip Rs 120,,,,,,Tariq Super Stot,100.00,120.00
1767,,Ezigrip Skool,,,,,,Tariq Super Stot,58.72,70.00
1482,,FA Roll On,,,,,,Tariq Super Stot,360.00,430.00
1711,,Face Fresh Cream,,,,,,Tariq Super Stot,195.00,240.00
1205,,Face Mask,,,,,,Tariq Super Stot,150.00,150.00
1319,,Fair & Lovely 80 G Tube,,,,,,Tariq Super Stot,271.00,299.00
1812,,Fair & Lovely Men FW 50 Ml,,,,,,Tariq Super Stot,144.35,180.00
249,,Fair&lovely Face Wash,,,,,,Tariq Super Stot,180.33,200.00
1026,,Fair&Lovely Face wash 80 g,,,,,,Tariq Super Stot,265.00,299.00
245,,Fair&lovely jar,,,,,,Tariq Super Stot,375.00,400.00
2138,,Fair&Lovely Men Cream,,,,,,Tariq Super Stot,255.00,280.00
246,,Fair&lovely tube,,,,,,Tariq Super Stot,175.00,199.00
1976,,Faiza Beauty Cream,,,,,,Tariq Super Stot,195.00,230.00
1929,,Fancy Dairy Mix Colour,,,,,,Tariq Super Stot,400.00,470.00
1564,,Fancy Pen 140,,,,,,Tariq Super Stot,100.00,140.00
1901,,farm House Cookies,,,,,,Tariq Super Stot,130.00,140.00
1893,,Fauji Barley Porridge 100gm,,,,,,Tariq Super Stot,110.00,120.00
2232,,Fauji Barley Porridge 175gm,,,,,,Tariq Super Stot,195.00,220.00
89640,,Fauji Chocolate pops 150gm,,,,,,Tariq Super Stot,315.00,335.00
2331,,Fauji Muesli 250gm,,,,,,Tariq Super Stot,568.00,595.00
1894,,Fauji Wheat Porridge 100gm,,,,,,Tariq Super Stot,82.00,90.00
1895,,Fauji Wheat Porridge 175 gm,,,,,,Tariq Super Stot,140.00,150.00
1318,,Faw Soft Control,,,,,,Tariq Super Stot,220.00,240.00
208,,Fay Ajrak,,,,,,Tariq Super Stot,130.00,145.00
210,,Fay Decor,,,,,,Tariq Super Stot,108.00,120.00
212,,Fay Double Rol,,,,,,Tariq Super Stot,54.00,95.00
206,,Fay Fun Time,,,,,,Tariq Super Stot,81.00,90.00
203,,Fay Maximo Rool,,,,,,Tariq Super Stot,54.00,60.00
204,,Fay Mini Pop Up,,,,,,Tariq Super Stot,49.50,55.00
209,,Fay Napkins,,,,,,Tariq Super Stot,103.00,115.00
205,,Fay Pop Up,,,,,,Tariq Super Stot,108.00,120.00
213,,Fay Spring Fresh,,,,,,Tariq Super Stot,62.00,70.00
1294,,Fay Toilet Rool,,,,,,Tariq Super Stot,22.50,25.00
89699,,Feast Caramel,,,,,,Tariq Super Stot,83.17,100.00
89748,,figaro Sliceed Green Black 130 G,,,,,,Tariq Super Stot,650.00,720.00
1680,,Figro Plain Green Olives 140g,,,,,,Tariq Super Stot,650.00,720.00
1085,,File Cover,,,,,,Tariq Super Stot,25.00,40.00
1363,,Fine Floor 5 KG,,,,,,Tariq Super Stot,677.00,700.00
2220,,Fine Fresh Desi Ghee 1 Kg,,,,,,Tariq Super Stot,910.00,"1,150.00"
1943,,Finger Fish Menu 1 Kg,,,,,,Tariq Super Stot,"1,577.50","1,750.00"
1568,,First Fountain Pen,,,,,,Tariq Super Stot,50.00,80.00
1569,,First Pen 127,,,,,,Tariq Super Stot,65.00,100.00
1148,,First Sharpenr Rs 10,,,,,,Tariq Super Stot,6.52,20.00
1443,,Flo Choclate Cake Rs 15,,,,,,Tariq Super Stot,13.75,15.00
1444,,Flo Choclate Cake Rs 30,,,,,,Tariq Super Stot,27.50,30.00
1664,,Flo Choclate Rs 10,,,,,,Tariq Super Stot,9.17,10.00
238,,Flower Bear,,,,,,Tariq Super Stot,260.00,320.00
2305,,Flower Gift,,,,,,Tariq Super Stot,110.00,200.00
2056,,Fluffs Candyland 10,,,,,,Tariq Super Stot,6.67,10.00
2087,,Flupa Colour Pencil,,,,,,Tariq Super Stot,205.00,250.00
262,,Fogg Body Supry,,,,,,Tariq Super Stot,450.00,500.00
2019,,Fogg Regular Body Spray,,,,,,Tariq Super Stot,640.00,700.00
1985,,Fogg Roll On,,,,,,Tariq Super Stot,290.00,330.00
1159,,Fogg Victor,,,,,,Tariq Super Stot,370.00,450.00
2235,,Folds Snacks,,,,,,Tariq Super Stot,27.50,30.00
828,,Fomic Sheet 30,,,,,,Tariq Super Stot,27.00,40.00
1729,,Forhans Hair Tonic 100 Ml,,,,,,Tariq Super Stot,194.21,220.00
1728,,Forhans Tooth Paste 70 G,,,,,,Tariq Super Stot,119.36,140.00
911,,Fox Pen,,,,,,Tariq Super Stot,25.00,30.00
2163,,French Heart Dawn,,,,,,Tariq Super Stot,90.00,100.00
1079,,Fresco  Sweet Corn 300 G,,,,,,Tariq Super Stot,285.00,350.00
2042,,Fresh n joy  Glycerine 50 ml,,,,,,Tariq Super Stot,100.00,120.00
2043,,Fresh n joy Lip Balm,,,,,,Tariq Super Stot,83.00,100.00
1736,,Fresh up,,,,,,Tariq Super Stot,19.58,25.00
89695,,fresh up RS 3,,,,,,Tariq Super Stot,2.47,3.00
1839,,Fresher Mango 1000   ml,,,,,,Tariq Super Stot,133.33,150.00
1838,,Fresher Mango 250 ml,,,,,,Tariq Super Stot,41.66,50.00
1837,,Fresher Mango 350 ml,,,,,,Tariq Super Stot,52.50,60.00
853,,Fresher Mix 500ml,,,,,,Tariq Super Stot,68.33,80.00
192,,Frio Room air Freshener,,,,,,Tariq Super Stot,160.00,175.00
1969,,Frootooz  Fauji,,,,,,Tariq Super Stot,595.00,650.00
1878,,Frozen Breast  500 g,,,,,,Tariq Super Stot,401.00,480.00
2125,,Fruit Baskit,,,,,,Tariq Super Stot,500.00,650.00
952,,Fruit cutter,,,,,,Tariq Super Stot,42.00,50.00
1486,,Fruita Vitals Teen Pack,,,,,,Tariq Super Stot,108.25,130.00
1817,,Fruitella Orange,,,,,,Tariq Super Stot,158.50,170.00
1647,,fruitien 1 ltr,,,,,,Tariq Super Stot,106.25,140.00
1648,,Fruitien 250 ml,,,,,,Tariq Super Stot,34.10,40.00
1560,,Fruitien joy 250 ml,,,,,,Tariq Super Stot,22.91,30.00
2038,,Funny Loli Pop Candyland Rs 10,,,,,,Tariq Super Stot,8.80,10.00
1009,,Fusion Bubble Gum,,,,,,Tariq Super Stot,61.60,80.00
1342,,Gala Rs 10,,,,,,Tariq Super Stot,9.32,10.00
1911,,Gala Rs 20,,,,,,Tariq Super Stot,17.90,20.00
872,,Garam Masla 100 g,,,,,,Tariq Super Stot,210.00,230.00
1810,,Garam Masla 50 G,,,,,,Tariq Super Stot,50.00,120.00
89679,,Garlic & Ginger Powder,,,,,,Tariq Super Stot,100.00,110.00
89704,,Garnier Anti Dark Men,,,,,,Tariq Super Stot,350.00,399.00
1134,,Garnier Color,,,,,,Tariq Super Stot,785.66,899.00
2153,,Garnier Men Power White 100 Ml,,,,,,Tariq Super Stot,663.34,759.00
2154,,Garnier Pure Active,,,,,,Tariq Super Stot,255.00,309.00
2155,,Garnier Pure Active Neem FW,,,,,,Tariq Super Stot,196.00,199.00
89706,,Garnier Shaving Face Wash,,,,,,Tariq Super Stot,348.00,400.00
89703,,Garnier Skin Active Charcol 50 Ml,,,,,,Tariq Super Stot,255.75,299.00
2327,,Garnier Vitamin C Face wash 100 ml,,,,,,Tariq Super Stot,460.00,499.00
2326,,Garnier Vitamin Cface wash  50 ml,,,,,,Tariq Super Stot,260.00,300.00
89719,,Gelatin Powder Food Net,,,,,,Tariq Super Stot,190.00,220.00
988,,Ghutti 60 ml,,,,,,Tariq Super Stot,42.00,60.00
1083,,Gift Bag Large,,,,,,Tariq Super Stot,47.00,130.00
1074,,Gift bag Medium,,,,,,Tariq Super Stot,44.20,100.00
1084,,Gift Bag Small,,,,,,Tariq Super Stot,70.00,80.00
2317,,Gift Box Beli,,,,,,Tariq Super Stot,380.00,450.00
1086,,Gift Paper,,,,,,Tariq Super Stot,30.84,40.00
2304,,Gift Tree,,,,,,Tariq Super Stot,155.00,250.00
2085,,Gillete Blue 2 Plus,,,,,,Tariq Super Stot,180.00,290.00
2214,,Gillete Blue 3 Flexi Razor,,,,,,Tariq Super Stot,173.50,200.00
1488,,Gillette Blue //,,,,,,Tariq Super Stot,103.23,160.00
1414,,Gillette Shaving Foam 200 Ml,,,,,,Tariq Super Stot,460.00,550.00
881,,Gimsa Glue,,,,,,Tariq Super Stot,17.00,20.00
1369,,Glass Cleaner 550 Ml,,,,,,Tariq Super Stot,200.00,250.00
973,,Glaxose-D Larg,,,,,,Tariq Super Stot,265.00,280.00
1166,,Glaxose.D Samall,,,,,,Tariq Super Stot,83.33,90.00
1930,,Glaze papper,,,,,,Tariq Super Stot,15.00,30.00
2022,,Gletar Clours Rs.40,,,,,,Tariq Super Stot,20.00,40.00
1447,,Gletar colours,,,,,,Tariq Super Stot,21.63,30.00
2078,,Glitar Ball,,,,,,Tariq Super Stot,75.00,100.00
1580,,Gliter Colour pen Rs 200,,,,,,Tariq Super Stot,160.00,200.00
2020,,Glitter Pen Rs.220,,,,,,Tariq Super Stot,185.00,220.00
89747,,Glow & Lovely Pink,,,,,,Tariq Super Stot,455.00,500.00
1445,,Glu Stick,,,,,,Tariq Super Stot,52.00,60.00
1773,,Gluco Bisket 20,,,,,,Tariq Super Stot,18.10,20.00
1347,,Gluco Biskit Half Rool 25,,,,,,Tariq Super Stot,22.25,25.00
1348,,Gluco Biskit Ticky Pack 10,,,,,,Tariq Super Stot,9.05,10.00
1150,,Gluco MP Rs 25,,,,,,Tariq Super Stot,22.70,25.00
1977,,Gluco Rs 15,,,,,,Tariq Super Stot,13.70,15.00
2251,,Gluco Rs 40,,,,,,Tariq Super Stot,36.55,40.00
1239,,Gluco Teddy Cake,,,,,,Tariq Super Stot,35.62,40.00
1731,,Go Rogoyale Daal mong,,,,,,Tariq Super Stot,26.00,30.00
1730,,Go Rogoyale Peanuts,,,,,,Tariq Super Stot,26.00,30.00
1732,,Go Rogoyale Potato Stick,,,,,,Tariq Super Stot,45.00,50.00
2026,,Godrej Hair Colour,,,,,,Tariq Super Stot,65.00,80.00
1795,,Gola Kabab 360 G,,,,,,Tariq Super Stot,621.00,700.00
1794,,Gola Kabab Menu 660 G,,,,,,Tariq Super Stot,"1,127.00","1,200.00"
1614,,Gold Coins Rs 10,,,,,,Tariq Super Stot,8.30,10.00
929,,Gold Fish Colour Pencil,,,,,,Tariq Super Stot,13.75,20.00
1228,,Gold Fish Colour Pencil,,,,,,Tariq Super Stot,170.00,200.00
1095,,Gold Fish Colour pencil,,,,,,Tariq Super Stot,95.00,120.00
1112,,Gold Fish Ink Cartrigde,,,,,,Tariq Super Stot,27.00,40.00
910,,Gold Fish Pen,,,,,,Tariq Super Stot,50.00,70.00
1204,,Gold Fish Poster Colour,,,,,,Tariq Super Stot,27.00,40.00
2249,,Gold Flake,,,,,,Tariq Super Stot,211.00,220.00
998,,Gold leaf,,,,,,Tariq Super Stot,485.00,500.00
1221,,Gold Leaf Single,,,,,,Tariq Super Stot,8.75,10.00
252,,Golden Pearl cream,,,,,,Tariq Super Stot,235.00,280.00
2253,,Golden Tuch Beauty Cream,,,,,,Tariq Super Stot,210.00,250.00
1289,,Golden Tuch Creme bleach &Navia,,,,,,Tariq Super Stot,40.00,60.00
89757,,Gorey Reflex,,,,,,Tariq Super Stot,42.00,50.00
266,,Gorey show shine,,,,,,Tariq Super Stot,75.00,90.00
207,,Gouldian Surf 1 Kg,,,,,,Tariq Super Stot,270.00,300.00
2269,,Green Raita Knorr,,,,,,Tariq Super Stot,230.00,250.00
2106,,Guldan Large,,,,,,Tariq Super Stot,360.00,620.00
2303,,Guldan medum,,,,,,Tariq Super Stot,180.00,230.00
2107,,Guldan Small,,,,,,Tariq Super Stot,240.00,350.00
1714,,Gumm Eggs Rs 5,,,,,,Tariq Super Stot,4.40,5.00
2071,,Habib Ghee 1kg,,,,,,Tariq Super Stot,525.00,650.00
2072,,Habib Ghee 2.5kg tin,,,,,,Tariq Super Stot,"1,320.00","1,390.00"
2073,,Habib Oil 5ltr,,,,,,Tariq Super Stot,"2,535.00","3,150.00"
1749,,Habib Oil Bottle 3 Ltr,,,,,,Tariq Super Stot,"1,600.00","1,850.00"
2012,,Hair Brush Bohua,,,,,,Tariq Super Stot,200.00,250.00
2008,,Hair Brush Chengfa,,,,,,Tariq Super Stot,150.00,200.00
2011,,Hair Brush fancy,,,,,,Tariq Super Stot,170.00,240.00
2009,,Hair Brush Rs 250,,,,,,Tariq Super Stot,190.00,250.00
1263,,Hair Comb,,,,,,Tariq Super Stot,40.00,60.00
1697,,Hajmola Rs 2,,,,,,Tariq Super Stot,1.65,2.00
979,,Haldi Milan 200 G,,,,,,Tariq Super Stot,64.00,130.00
1487,,Haldi Powder National 50 g,,,,,,Tariq Super Stot,48.34,55.00
1252,,Hand bag Rs 120,,,,,,Tariq Super Stot,100.00,120.00
1251,,Hand bag Rs 90,,,,,,Tariq Super Stot,75.00,90.00
1189,,Hanger White,,,,,,Tariq Super Stot,36.00,50.00
2185,,Hankies  Hotpot  party pack,,,,,,Tariq Super Stot,213.75,250.00
2187,,Hankies Kitchen Rool single,,,,,,Tariq Super Stot,145.35,170.00
1997,,Happi Feader 150  Ml,,,,,,Tariq Super Stot,100.00,120.00
1996,,Happi Feader 275 Ml,,,,,,Tariq Super Stot,120.00,150.00
2308,,Happy bird,,,,,,Tariq Super Stot,540.00,650.00
2307,,Happy birthday Mug,,,,,,Tariq Super Stot,290.00,390.00
267,,Harpic  500 ml,,,,,,Tariq Super Stot,380.00,425.00
268,,Harpic 250 ml,,,,,,Tariq Super Stot,176.75,195.00
1070,,Harpic red 500 ml,,,,,,Tariq Super Stot,362.00,390.00
1071,,Harpic red small 250 ml,,,,,,Tariq Super Stot,134.87,150.00
2322,,Hashmi Arq-e-Gulab,,,,,,Tariq Super Stot,125.00,150.00
89723,,Hashmi Cone Mehndi,,,,,,Tariq Super Stot,40.00,50.00
1868,,Hashmi Honey 300 G,,,,,,Tariq Super Stot,350.00,390.00
2046,,Hashmi Honey 75gm,,,,,,Tariq Super Stot,95.00,110.00
191,,Hashmi Ispaghol 140Gm,,,,,,Tariq Super Stot,475.00,"1,050.00"
1975,,Hashmi Ispaghol 25 G,,,,,,Tariq Super Stot,125.00,140.00
1974,,Hashmi Ispaghol 50 G,,,,,,Tariq Super Stot,234.00,260.00
190,,Hashmi Ispaghol 85 Gm,,,,,,Tariq Super Stot,237.00,675.00
1015,,Havet Rs 1,,,,,,Tariq Super Stot,0.71,1.00
935,,Havoc Perfume 75 ml,,,,,,Tariq Super Stot,"1,840.00","2,000.00"
2018,,Havoc Selver Body spray,,,,,,Tariq Super Stot,650.00,700.00
815,,HBD Baloon,,,,,,Tariq Super Stot,170.00,220.00
1385,,Head & Shoulders Neem 185 Ml,,,,,,Tariq Super Stot,364.00,500.00
2270,,Heavy Duty AA Cell,,,,,,Tariq Super Stot,30.00,40.00
2101,,Helicopter,,,,,,Tariq Super Stot,580.00,750.00
89641,,"Hellmann,s Mayonnais 900gm",,,,,,Tariq Super Stot,605.00,650.00
2146,,Hellmanns Mayoniz 500 G,,,,,,Tariq Super Stot,330.00,370.00
1545,,Hico Belgian Choclate,,,,,,Tariq Super Stot,583.80,760.00
1633,,Hico Choc Bar Stick,,,,,,Tariq Super Stot,42.00,50.00
1544,,Hico Indulge Almond 0.5Ltr,,,,,,Tariq Super Stot,793.80,945.00
1543,,Hico king Kulfa cup Large,,,,,,Tariq Super Stot,67.20,80.00
1460,,Hico Kulfa Pista Paraline Bar,,,,,,Tariq Super Stot,357.00,430.00
1457,,HIco Mango Strawbery Vanila 1 ltr Box,,,,,,Tariq Super Stot,382.00,455.00
1459,,Hico Mango Vanila Strawbery Bar,,,,,,Tariq Super Stot,332.00,400.00
1458,,Hico Paraline Pista Kulfa 1 ltr box,,,,,,Tariq Super Stot,415.80,520.00
1455,,Hico Praline Kulfa Cokies 2 ltr,,,,,,Tariq Super Stot,751.80,900.00
1456,,Hico Strawberry mango Vanilla 2 ltr,,,,,,Tariq Super Stot,709.81,850.00
1453,,HIco Vanilla Mango Stick Rs 45,,,,,,Tariq Super Stot,37.80,45.00
950,,High lighter,,,,,,Tariq Super Stot,32.00,40.00
1686,,Hilal cake bar,,,,,,Tariq Super Stot,17.50,20.00
1699,,Hilal Cake Rs 10,,,,,,Tariq Super Stot,8.35,10.00
1698,,Hilal Cake Rs 5,,,,,,Tariq Super Stot,4.50,5.00
1684,,Hilal choco  4,,,,,,Tariq Super Stot,8.50,10.00
1677,,Hilal Cream Fillz Rs 30,,,,,,Tariq Super Stot,27.00,30.00
1687,,Hilal Cup kake Rs 20,,,,,,Tariq Super Stot,17.92,20.00
89664,,Himalaya Face Wash 100 Ml,,,,,,Tariq Super Stot,330.00,385.00
2060,,Himalaya Face Wash 50ml,,,,,,Tariq Super Stot,145.00,180.00
1843,,Hiss,,,,,,Tariq Super Stot,29.16,40.00
1842,,Hit Extra  Fine,,,,,,Tariq Super Stot,19.16,30.00
1939,,Hmd Lighter,,,,,,Tariq Super Stot,190.00,260.00
866,,Hockey Match Rs.5,,,,,,Tariq Super Stot,4.10,5.00
1768,,Hockey Rs 3,,,,,,Tariq Super Stot,2.20,3.00
2314,,Holder Candle,,,,,,Tariq Super Stot,22.00,40.00
1887,,Hoor Banaspati 1 ltr,,,,,,Tariq Super Stot,475.00,500.00
1553,,Hoor Sarso Oil 250 Ml,,,,,,Tariq Super Stot,112.50,130.00
2109,,house Gift,,,,,,Tariq Super Stot,120.00,170.00
2108,,House Gift,,,,,,Tariq Super Stot,180.00,250.00
1509,,Hub Juice 250 ml,,,,,,Tariq Super Stot,75.00,110.00
1753,,Ice Lolly,,,,,,Tariq Super Stot,4.30,5.00
89720,,Icing Sugar Food Net,,,,,,Tariq Super Stot,130.00,160.00
842,,Imli 250 G,,,,,,Tariq Super Stot,87.50,120.00
1055,,Imli Bake Parlor 500 Ml,,,,,,Tariq Super Stot,200.00,240.00
2152,,Indulge classic Hico,,,,,,Tariq Super Stot,184.80,220.00
971,,Inergile,,,,,,Tariq Super Stot,53.00,60.00
933,,Ink Remover,,,,,,Tariq Super Stot,17.50,20.00
1636,,Instant Yeast 11 G,,,,,,Tariq Super Stot,51.00,60.00
1335,,Invelop,,,,,,Tariq Super Stot,8.25,10.00
969,,Iron scale Larg,,,,,,Tariq Super Stot,70.00,80.00
1278,,Iron Stick,,,,,,Tariq Super Stot,25.00,30.00
1696,,Ispaghol Sasha,,,,,,Tariq Super Stot,27.10,30.00
2247,,J.Body Spray,,,,,,Tariq Super Stot,515.00,580.00
905,,Jahro  Bance 400 G,,,,,,Tariq Super Stot,125.00,150.00
1309,,Jala Brush,,,,,,Tariq Super Stot,180.00,240.00
296,,Jam -e - Shirin,,,,,,Tariq Super Stot,316.70,350.00
2068,,Jammin Candyland,,,,,,Tariq Super Stot,4.33,5.00
2051,,Jasmin  wipes,,,,,,Tariq Super Stot,166.00,230.00
2199,,jelly Burger RS.20,,,,,,Tariq Super Stot,17.50,20.00
196,,Jhalak Creeam,,,,,,Tariq Super Stot,160.00,210.00
197,,Jhalak Facial,,,,,,Tariq Super Stot,22.00,30.00
274,,Johar Joshanda,,,,,,Tariq Super Stot,13.90,15.00
1757,,Johnsan baby oil 75ml,,,,,,Tariq Super Stot,210.00,230.00
2050,,Johnson B Lotion 100Ml,,,,,,Tariq Super Stot,350.00,400.00
1679,,Johnson Baby Lotion 10 Ml,,,,,,Tariq Super Stot,350.00,370.00
1280,,Johnsons Baby shampo  200 Ml,,,,,,Tariq Super Stot,400.00,500.00
1854,,Johnsons Baby Shampoo Larg,,,,,,Tariq Super Stot,380.00,450.00
2002,,Johoson baby Powdere 200 G,,,,,,Tariq Super Stot,270.00,300.00
2281,,Jolly Jam Biscuits Whistlez,,,,,,Tariq Super Stot,8.52,10.00
1415,,Jolly Shaving Cream,,,,,,Tariq Super Stot,110.00,150.00
1940,,Juice Glass,,,,,,Tariq Super Stot,110.00,150.00
882,,Junior Juice,,,,,,Tariq Super Stot,8.75,10.00
89731,,Junior Strawbery Stick,,,,,,Tariq Super Stot,65.00,80.00
2193,,Kajoo,,,,,,Tariq Super Stot,175.00,200.00
2241,,Kajoo 200 G,,,,,,Tariq Super Stot,540.00,620.00
1195,,Kala Kola Hair Oil 200 ml,,,,,,Tariq Super Stot,280.00,320.00
2080,,Kala kola Hair Tonic 100 ml,,,,,,Tariq Super Stot,173.33,200.00
1305,,Kalaf 500 Gm,,,,,,Tariq Super Stot,70.00,110.00
843,,Kali Mirch sabit 50 g,,,,,,Tariq Super Stot,58.35,100.00
1673,,Kalonji 100 G,,,,,,Tariq Super Stot,85.00,100.00
1814,,Kernel Pop Cone Mix,,,,,,Tariq Super Stot,99.66,130.00
2330,,Kettle Corn,,,,,,Tariq Super Stot,45.00,50.00
1962,,Khas Khatty Rs 20,,,,,,Tariq Super Stot,18.30,20.00
1364,,Khaskhas 250 G,,,,,,Tariq Super Stot,120.00,120.00
1869,,Khopra 100 g,,,,,,Tariq Super Stot,60.00,90.00
850,,Khopra 250 G,,,,,,Tariq Super Stot,150.00,180.00
2186,,Kictchen Rool Hankies,,,,,,Tariq Super Stot,256.50,300.00
1818,,Kidco Feader Large 250 ml,,,,,,Tariq Super Stot,134.00,160.00
1819,,Kidco Feader Medium,,,,,,Tariq Super Stot,125.00,140.00
1983,,Kidco Glue Stick,,,,,,Tariq Super Stot,45.00,60.00
1816,,Kidco Teether,,,,,,Tariq Super Stot,48.00,60.00
958,,kids Colours,,,,,,Tariq Super Stot,100.00,120.00
89659,,Kin Pops,,,,,,Tariq Super Stot,8.75,10.00
1840,,King Egg,,,,,,Tariq Super Stot,35.50,50.00
1270,,King K walls,,,,,,Tariq Super Stot,688.00,800.00
999,,King kulfa Slice,,,,,,Tariq Super Stot,60.20,70.00
1139,,King Neel 150Ml,,,,,,Tariq Super Stot,110.00,130.00
273,,King Show Polish,,,,,,Tariq Super Stot,62.00,70.00
1535,,Kingtox Spray 300 Ml,,,,,,Tariq Super Stot,330.00,390.00
1334,,Kisan Pordige Jar,,,,,,Tariq Super Stot,210.00,240.00
876,,Kishmish 100 g,,,,,,Tariq Super Stot,65.00,80.00
1638,,Kishmish Sundar Khawani 100 G,,,,,,Tariq Super Stot,58.00,80.00
2148,,kit kat 2 Finger,,,,,,Tariq Super Stot,76.39,100.00
1841,,KIt kat 4 finger,,,,,,Tariq Super Stot,110.41,150.00
1091,,Kitchen Set,,,,,,Tariq Super Stot,80.00,100.00
1094,,Knife Cutter small,,,,,,Tariq Super Stot,23.00,30.00
1495,,Knorr Chatpata Family Pack Noodle,,,,,,Tariq Super Stot,177.80,200.00
1299,,Knorr Chatt Patta Chicken Noodle  Rs.75,,,,,,Tariq Super Stot,66.60,75.00
2139,,Knorr Chicken Powder,,,,,,Tariq Super Stot,18.61,20.00
1043,,Knorr Ketchup 400 g,,,,,,Tariq Super Stot,212.58,250.00
1781,,Kofta Menu 1000 G,,,,,,Tariq Super Stot,"1,308.00","1,400.00"
1780,,Kofta Menu 500 G,,,,,,Tariq Super Stot,643.50,700.00
89650,,Kofta Menu Pouch,,,,,,Tariq Super Stot,393.50,470.00
1755,,KOko Krunch 175 G,,,,,,Tariq Super Stot,579.71,630.00
1762,,Koko Krunch 330 g,,,,,,Tariq Super Stot,758.00,870.00
1429,,Koko Krunch 500g,,,,,,Tariq Super Stot,"1,570.00","1,680.00"
1406,,Koko Krunch pouch,,,,,,Tariq Super Stot,178.33,290.00
1339,,Koko Krunch Sasha,,,,,,Tariq Super Stot,33.00,35.00
1833,,kolson colour pasta 200gm,,,,,,Tariq Super Stot,59.38,70.00
189,,Kolson Noodle,,,,,,Tariq Super Stot,60.00,70.00
2150,,Kolson Noodle Family Pack,,,,,,Tariq Super Stot,210.00,260.00
1561,,Kolson Slanty  30,,,,,,Tariq Super Stot,27.50,30.00
1601,,Kolson Slanty Rs 30,,,,,,Tariq Super Stot,26.66,30.00
1639,,Kolson Tomato Ketchup,,,,,,Tariq Super Stot,243.00,290.00
1478,,Kolson Vermicelli Sawain,,,,,,Tariq Super Stot,53.89,70.00
1876,,Korrekt Gms,,,,,,Tariq Super Stot,50.00,60.00
89681,,Kulfa Khoya Laziza,,,,,,Tariq Super Stot,206.66,220.00
1315,,kurkre Rs 20,,,,,,Tariq Super Stot,18.96,20.00
1466,,Kurkre Toffani 10,,,,,,Tariq Super Stot,9.45,10.00
1675,,Kurkure Chaska Rs 60,,,,,,Tariq Super Stot,55.82,60.00
1674,,Kurkure Nimko 50,,,,,,Tariq Super Stot,45.62,50.00
1550,,Kurkure Red Chili 40,,,,,,Tariq Super Stot,37.20,40.00
2000,,Kurkure Rs 20,,,,,,Tariq Super Stot,18.96,20.00
1622,,Laal Lobia 500 G,,,,,,Tariq Super Stot,250.00,270.00
978,,Laal Mirch 200 g,,,,,,Tariq Super Stot,110.00,220.00
847,,Laal Mirch Half 100 G,,,,,,Tariq Super Stot,55.00,90.00
976,,Laal Mirch Half 200 G,,,,,,Tariq Super Stot,90.00,200.00
975,,Laal Mirch Half 250 g,,,,,,Tariq Super Stot,83.40,200.00
877,,Laal mirch Powder 100 g,,,,,,Tariq Super Stot,60.00,90.00
977,,Laal Mirch Powder 500 g,,,,,,Tariq Super Stot,200.00,300.00
2075,,Laal Mirch Sabit 250 G,,,,,,Tariq Super Stot,225.00,250.00
1215,,Lactogen 1 200 g Nestle,,,,,,Tariq Super Stot,555.56,590.00
1214,,Lactogen 2 200 g Nestle,,,,,,Tariq Super Stot,370.00,430.00
2205,,Lahori Samosa Menu 480 g,,,,,,Tariq Super Stot,549.00,630.00
2319,,Lava padle pop walls,,,,,,Tariq Super Stot,34.39,40.00
1156,,Laxi Soap,,,,,,Tariq Super Stot,48.00,60.00
1857,,Lays  Rs 60,,,,,,Tariq Super Stot,55.00,60.00
859,,Lays 140 g,,,,,,Tariq Super Stot,93.00,100.00
